DATE,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
2021-04-13,1106.349976,731.049988,2980.75,2570.699951,661.0,3602.449951,4728.75,980.669983,409.399994,536.150024,3746.0,885.200012,127.949997,3718.449951,4777.299805,2493.850098,1392.199951,983.400024,1400.349976,706.099976,2865.350098,348.700012,2454.399902,2512.949951,560.599976,208.699997,877.400024,1397.150024,630.349976,1775.849976,1373.699951,811.25,6815.799805,100.599998,17168.849609,102.050003,156.562546,1931.800049,897.799988,341.0,627.349976,3104.050049,663.950012,302.850006,87.900002,1001.849976,1530.599976,604.599976,6604.450195,418.950012
2021-04-15,1129.949951,750.349976,2993.5,2587.699951,668.849976,3597.5,4660.299805,973.969971,404.850006,539.349976,3692.699951,914.200012,128.25,3783.399902,4845.549805,2412.600098,1349.25,991.900024,1430.099976,694.450012,2862.550049,353.549988,2460.649902,2547.149902,575.200012,206.699997,858.349976,1360.75,629.099976,1773.25,1374.650024,805.099976,6644.25,101.349998,16875.650391,105.099998,155.850037,1944.300049,908.700012,342.700012,633.25,3218.949951,659.299988,303.5,89.82,993.150024,1538.550049,607.349976,6539.299805,430.700012
2021-04-16,1159.0,755.5,3061.0,2663.699951,669.200012,3634.649902,4616.600098,982.474976,413.799988,540.75,3696.5,938.049988,127.849998,3821.850098,4893.25,2434.850098,1353.199951,1012.75,1428.650024,690.650024,2894.850098,370.0,2458.899902,2574.050049,566.950012,207.949997,862.950012,1353.75,619.400024,1764.099976,1359.150024,821.650024,6648.100098,102.449997,17252.099609,107.300003,157.387543,1932.099976,914.200012,339.899994,646.049988,3195.149902,671.299988,310.0,89.025002,1010.299988,1549.050049,611.75,6715.200195,469.200012
2021-04-19,1136.349976,720.950012,3157.399902,2571.899902,648.150024,3515.550049,4479.600098,946.98999,408.75,526.450012,3742.800049,946.299988,124.599998,3807.100098,4968.100098,2370.350098,1324.699951,994.599976,1412.400024,665.950012,2785.550049,361.399994,2436.649902,2492.350098,559.75,205.600006,832.0,1362.550049,615.799988,1700.75,1310.449951,794.950012,6511.75,99.050003,17089.949219,103.050003,150.90004,1901.699951,906.25,331.149994,640.650024,3161.800049,664.099976,301.399994,88.805,1000.099976,1518.699951,597.450012,6509.75,472.75
2021-04-20,1142.75,720.450012,3269.649902,2553.649902,651.75,3600.899902,4613.649902,981.940002,408.100006,530.200012,3729.899902,949.299988,124.5,3779.699951,5156.75,2340.0,1291.900024,961.299988,1391.400024,685.200012,2823.699951,359.350006,2397.449951,2415.899902,559.099976,203.550003,845.0,1351.349976,620.599976,1697.699951,1331.5,811.150024,6646.649902,99.050003,17095.650391,102.849998,152.77504,1901.150024,898.950012,329.5,645.150024,3144.550049,680.099976,298.049988,89.400002,983.400024,1522.900024,591.75,6200.850098,470.100006
2021-04-22,1157.800049,737.799988,3228.949951,2511.25,658.700012,3681.399902,4688.700195,985.38501,418.350006,530.849976,3752.0,944.349976,125.050003,3755.25,5199.850098,2337.850098,1300.199951,961.900024,1422.5,679.049988,2851.149902,355.850006,2349.399902,2479.699951,579.200012,205.899994,835.700012,1351.099976,640.75,1736.050049,1336.800049,799.700012,6650.100098,98.949997,16790.449219,103.099998,152.58754,1906.400024,914.400024,336.649994,639.950012,3118.800049,665.5,294.549988,92.139999,967.799988,1480.849976,591.599976,6092.299805,486.649994
2021-04-23,1157.599976,725.349976,3200.050049,2517.949951,671.349976,3672.5,4667.799805,991.664978,423.049988,522.599976,3650.300049,935.599976,126.150002,3779.75,5066.700195,2317.300049,1278.099976,955.650024,1414.150024,686.349976,2864.050049,349.5,2307.75,2497.350098,569.950012,205.350006,850.0,1333.800049,635.400024,1734.199951,1322.900024,777.900024,6676.100098,102.550003,16625.699219,102.400002,158.362534,1904.349976,922.849976,336.450012,637.950012,3109.5,664.599976,294.0,92.559998,950.200012,1461.449951,585.400024,6067.899902,475.700012
2021-04-26,1173.349976,730.75,3174.649902,2557.899902,700.450012,3738.850098,4736.549805,1000.174988,418.899994,527.549988,3539.199951,905.400024,126.949997,3784.350098,5066.700195,2369.850098,1312.349976,928.799988,1404.800049,704.450012,2864.550049,348.350006,2360.649902,2509.800049,591.099976,205.300003,859.549988,1343.550049,655.799988,1759.650024,1335.900024,780.5,6638.899902,102.400002,16870.599609,102.800003,161.850037,1937.849976,942.5,344.299988,634.700012,3100.800049,670.200012,295.399994,94.074997,962.200012,1479.849976,590.650024,6275.899902,480.299988
2021-04-27,1191.150024,749.150024,3191.050049,2574.350098,699.549988,3785.5,4865.049805,1009.13501,420.350006,534.299988,3541.199951,912.400024,127.5,3908.949951,5057.25,2400.100098,1331.199951,928.849976,1438.699951,678.75,2905.5,366.25,2379.850098,2518.399902,598.75,205.399994,882.450012,1348.5,665.900024,1750.300049,1380.650024,778.400024,6568.75,102.050003,16779.0,103.199997,162.487534,1988.650024,928.75,353.049988,639.25,3132.0,673.700012,301.5,97.775002,969.25,1495.099976,597.450012,6326.799805,485.049988
2021-04-28,1185.199951,746.25,3199.25,2614.550049,708.150024,3889.75,5280.899902,1048.930054,417.5,544.299988,3478.75,910.200012,128.5,3882.600098,5044.450195,2521.199951,1341.150024,923.799988,1476.800049,672.599976,2926.25,362.600006,2406.550049,2577.0,621.349976,205.5,926.900024,1356.0,662.650024,1811.449951,1375.900024,782.099976,6573.799805,103.599998,16633.800781,103.900002,165.675034,1997.300049,930.400024,363.399994,643.400024,3124.100098,677.150024,305.899994,97.139999,977.400024,1508.849976,608.049988,6360.799805,489.299988
2021-04-29,1182.300049,746.75,3238.899902,2613.449951,719.400024,3836.449951,5484.850098,1117.655029,419.549988,540.849976,3468.899902,906.5,128.050003,3910.850098,5102.299805,2462.899902,1350.699951,909.549988,1472.5,674.650024,2860.100098,372.149994,2407.600098,2538.850098,621.450012,204.300003,939.450012,1356.349976,726.5,1805.0,1358.650024,774.599976,6565.649902,103.050003,16502.550781,104.050003,165.112534,2024.050049,928.200012,359.399994,644.5,3115.25,671.849976,301.899994,103.135002,976.900024,1506.800049,615.799988,6382.450195,489.850006
2021-04-30,1158.699951,730.049988,3197.5,2536.399902,714.900024,3833.75,5451.899902,1104.165039,421.799988,536.75,3449.0,910.349976,133.050003,4062.350098,5163.100098,2421.649902,1401.75,898.950012,1412.300049,665.099976,2819.149902,364.399994,2353.75,2420.100098,600.5,202.600006,934.950012,1354.349976,717.849976,1748.800049,1340.449951,752.549988,6455.649902,102.449997,16309.25,108.150002,165.037537,1994.5,928.700012,353.5,654.450012,3035.649902,669.5,293.850006,103.400002,960.400024,1491.650024,606.900024,6278.950195,492.75
2021-05-03,1255.550049,761.400024,3204.300049,2582.149902,702.75,3851.850098,5551.149902,1104.170044,416.0,558.849976,3439.25,910.200012,132.199997,4074.0,5185.950195,2396.25,1414.550049,907.700012,1414.449951,671.900024,2793.25,369.950012,2408.0,2418.5,596.75,200.949997,913.599976,1352.050049,723.25,1725.449951,1342.5,752.950012,6597.850098,104.25,16506.75,107.699997,165.600037,1959.050049,958.599976,350.600006,659.200012,3037.0,677.099976,293.0,106.474998,957.700012,1423.949951,617.799988,6350.149902,487.350006
2021-05-04,1262.5,768.75,3181.25,2587.149902,700.349976,3830.350098,5615.75,1098.64502,421.450012,552.450012,3435.850098,878.450012,132.800003,3985.350098,5067.25,2368.0,1415.949951,900.950012,1388.349976,667.849976,2776.75,362.549988,2407.649902,2377.199951,591.549988,199.600006,910.150024,1329.400024,715.400024,1732.650024,1337.599976,741.150024,6508.25,103.75,16546.599609,109.650002,163.537537,1916.599976,982.900024,351.5,645.150024,3049.75,645.25,289.450012,106.385002,960.400024,1402.900024,611.25,6296.450195,481.950012
2021-05-05,1267.5,738.099976,3332.899902,2567.649902,717.200012,3843.800049,5515.149902,1111.444946,424.799988,559.950012,3451.600098,888.650024,133.149994,4035.449951,5160.950195,2372.399902,1420.900024,909.400024,1402.599976,674.400024,2788.199951,367.100006,2394.649902,2377.600098,602.799988,201.399994,931.150024,1341.5,717.700012,1770.75,1338.650024,747.549988,6590.100098,103.900002,16549.25,111.099998,163.65004,1920.099976,973.099976,355.399994,683.400024,3095.699951,649.049988,291.5,107.014999,960.400024,1428.400024,640.700012,6380.350098,490.600006
2021-05-06,1286.75,740.799988,3347.149902,2549.050049,715.75,3941.199951,5528.799805,1102.795044,434.0,558.75,3452.050049,884.299988,134.600006,4063.050049,5168.450195,2443.25,1447.900024,916.0,1400.900024,671.799988,2913.300049,385.950012,2390.0,2430.100098,608.200012,202.75,924.950012,1361.599976,729.799988,1788.25,1339.900024,747.400024,6666.649902,103.050003,16717.599609,110.25,161.550034,1931.0,969.400024,355.549988,679.400024,3111.449951,653.099976,301.25,110.089996,977.950012,1444.400024,633.0,6405.450195,512.299988
2021-05-07,1298.900024,767.75,3310.850098,2551.649902,716.75,3866.75,5493.799805,1131.844971,443.149994,568.5,3461.25,882.900024,136.850006,4029.100098,5174.700195,2417.149902,1449.599976,916.400024,1414.75,672.650024,2860.800049,401.100006,2411.199951,2496.75,607.099976,205.350006,926.200012,1352.550049,756.950012,1780.349976,1342.699951,767.400024,6703.049805,105.050003,16761.349609,111.449997,160.912537,1931.75,1000.25,358.25,679.450012,3132.899902,629.0,302.75,118.235001,980.950012,1446.5,629.400024,6481.899902,515.25
2021-05-10,1304.099976,765.450012,3323.699951,2556.949951,715.25,3868.649902,5497.5,1133.199951,453.700012,572.549988,3413.800049,900.25,147.050003,4139.299805,5327.549805,2447.25,1444.550049,913.950012,1419.849976,680.049988,2836.300049,425.75,2432.899902,2531.350098,613.25,205.550003,945.400024,1339.550049,758.650024,1809.349976,1395.0,780.450012,6764.0,107.699997,16787.300781,113.900002,164.887543,1926.199951,1005.0,361.700012,698.200012,3145.5,633.150024,314.850006,121.635002,990.5,1455.150024,674.599976,6403.100098,525.950012
2021-05-11,1303.5,762.650024,3258.199951,2556.25,707.349976,3879.300049,5424.700195,1119.305054,462.25,568.400024,3418.399902,890.900024,155.699997,4073.600098,5295.950195,2471.199951,1450.150024,907.299988,1403.550049,671.25,2838.350098,412.799988,2402.100098,2464.199951,609.849976,204.0,948.849976,1330.650024,734.25,1755.449951,1383.599976,776.0,6736.649902,112.699997,16870.099609,118.099998,167.550034,1933.150024,1000.950012,364.649994,708.099976,3122.600098,641.599976,315.549988,123.389999,977.049988,1435.25,684.349976,6490.600098,518.400024
2021-05-12,1285.800049,751.599976,3196.75,2556.199951,691.299988,3875.25,5358.399902,1108.795044,449.25,561.75,3439.550049,898.599976,153.5,4061.449951,5301.450195,2456.449951,1412.349976,906.099976,1399.5,668.799988,2840.149902,398.799988,2328.949951,2438.699951,594.75,203.25,916.650024,1327.0,707.900024,1718.849976,1385.300049,759.700012,6817.549805,113.300003,16717.900391,115.099998,169.46254,1913.150024,972.900024,367.700012,702.849976,3087.600098,640.049988,326.0,117.915001,962.349976,1454.949951,691.650024,6388.850098,507.600006
2021-05-14,1220.349976,733.549988,3140.949951,2774.5,685.0,3848.800049,5330.350098,1097.150024,442.25,560.400024,3501.449951,904.049988,146.800003,4020.550049,5196.850098,2415.199951,1367.0,910.349976,1386.849976,670.599976,2812.350098,382.799988,2376.850098,2422.0,597.299988,212.25,890.849976,1316.400024,707.099976,1706.650024,1415.5,741.5,6736.399902,111.400002,17224.150391,112.949997,171.637543,1937.300049,978.400024,360.450012,691.450012,3051.5,645.150024,312.25,113.209999,952.200012,1455.849976,743.299988,6368.100098,498.450012
2021-05-17,1289.099976,754.200012,3152.350098,2782.75,709.25,3864.399902,5430.100098,1124.935059,443.649994,549.650024,3507.25,881.200012,148.149994,4043.25,5250.299805,2484.350098,1393.849976,922.150024,1440.25,666.299988,2854.75,392.950012,2376.25,2486.449951,623.599976,212.600006,956.450012,1329.400024,714.400024,1744.150024,1386.75,753.549988,6717.850098,111.550003,17037.949219,114.25,171.300049,1960.349976,963.650024,383.100006,687.150024,3069.75,653.299988,321.100006,115.084999,953.349976,1468.300049,770.75,6532.350098,499.799988
2021-05-18,1326.699951,775.900024,3163.5,2821.800049,711.650024,4067.199951,5688.75,1139.680054,448.450012,536.349976,3525.449951,884.400024,146.449997,4023.949951,5215.450195,2571.850098,1392.400024,931.599976,1476.699951,666.700012,2906.949951,402.100006,2374.25,2502.850098,633.200012,210.050003,974.549988,1340.0,717.450012,1755.099976,1417.300049,797.700012,6811.100098,112.099998,17180.599609,116.099998,174.825043,1987.949951,968.450012,382.25,690.799988,3088.800049,653.0,332.450012,118.0,970.75,1539.25,769.400024,6653.0,508.049988
2021-05-19,1294.699951,772.400024,3229.699951,2815.850098,716.799988,4095.949951,5631.200195,1121.515015,446.450012,528.200012,3534.399902,903.950012,151.850006,4039.649902,5237.799805,2564.699951,1389.699951,931.400024,1458.199951,666.150024,2915.0,403.299988,2359.75,2459.850098,625.450012,207.75,967.0,1337.0,705.849976,1730.550049,1403.449951,784.799988,6775.899902,111.949997,17449.349609,114.900002,175.312546,1997.050049,978.049988,384.399994,703.400024,3082.0,653.200012,314.450012,116.425003,977.650024,1521.150024,782.150024,6561.200195,511.649994
2021-05-20,1302.0,765.700012,3219.949951,2794.100098,705.900024,4071.199951,5588.75,1122.790039,454.799988,520.650024,3422.550049,924.200012,146.649994,4040.800049,5236.299805,2530.600098,1375.25,924.400024,1432.800049,667.5,2865.100098,385.200012,2344.149902,2445.0,618.599976,207.0,975.5,1339.300049,694.5,1708.199951,1409.75,803.25,6737.850098,111.75,17285.349609,111.800003,171.71254,1985.400024,969.150024,384.549988,686.849976,3060.0,644.900024,307.700012,110.504997,973.099976,1531.349976,767.5,6573.850098,508.25
2021-05-21,1315.099976,769.200012,3247.75,2832.5,730.900024,4125.549805,5631.75,1126.515015,461.049988,530.950012,3435.75,926.900024,147.199997,4079.899902,5216.450195,2522.300049,1371.849976,930.650024,1497.300049,670.700012,2884.399902,389.799988,2362.25,2518.050049,642.450012,209.050003,1016.0,1354.5,698.200012,1757.650024,1418.050049,818.950012,6814.649902,112.849998,17497.099609,112.75,170.96254,2002.550049,969.25,401.200012,690.400024,3080.5,649.700012,313.100006,111.309998,980.5,1538.349976,779.849976,6637.600098,512.700012
2021-05-24,1306.800049,766.549988,3261.100098,2819.199951,741.150024,4142.299805,5602.899902,1116.680054,472.850006,526.799988,3379.100098,931.25,148.899994,4097.200195,5272.149902,2551.199951,1370.75,932.799988,1509.949951,670.25,2900.449951,389.299988,2336.550049,2540.899902,647.349976,211.5,1004.75,1348.050049,681.450012,1757.0,1443.25,810.0,6871.600098,112.900002,17360.300781,113.050003,173.250046,1985.650024,962.5,412.049988,690.950012,3081.5,640.099976,311.850006,109.199997,983.700012,1520.75,789.349976,6562.399902,514.900024
2021-05-25,1282.75,764.0,3199.649902,2914.399902,731.549988,4150.100098,5618.649902,1137.584961,474.399994,526.099976,3439.5,935.599976,147.449997,4097.850098,5311.200195,2625.050049,1374.900024,940.599976,1478.949951,659.150024,2929.699951,391.200012,2344.050049,2530.5,650.299988,210.899994,993.900024,1361.599976,700.799988,1750.5,1450.949951,811.25,6911.799805,113.300003,17516.099609,114.599998,174.675049,1963.150024,965.299988,412.350006,696.099976,3114.0,649.950012,315.25,110.519997,992.650024,1569.150024,796.650024,6556.600098,517.549988
2021-05-26,1322.800049,758.299988,3183.600098,2941.600098,735.099976,4166.299805,5771.149902,1190.640015,472.200012,525.75,3416.0,945.150024,145.699997,4098.600098,5285.200195,2633.5,1409.400024,945.799988,1477.050049,658.5,2964.699951,381.0,2354.0,2567.550049,652.5,210.600006,998.450012,1397.25,682.200012,1740.650024,1472.900024,821.200012,7034.299805,111.099998,17541.300781,113.349998,169.200043,1970.050049,971.75,413.549988,703.799988,3158.5,641.900024,315.5,108.214996,1007.799988,1582.949951,812.599976,6580.899902,527.25
2021-05-27,1325.800049,751.400024,3199.0,2949.350098,750.349976,4246.100098,5682.200195,1188.880005,467.850006,519.799988,3414.649902,942.349976,144.550003,4079.199951,5268.850098,2604.050049,1417.150024,942.400024,1482.650024,664.049988,2991.300049,385.850006,2326.399902,2508.850098,652.25,211.149994,1006.849976,1402.25,681.849976,1777.25,1482.849976,828.599976,6968.899902,110.300003,17746.699219,111.849998,171.225037,1976.099976,982.099976,425.200012,699.5,3180.0,648.549988,318.600006,109.665001,1019.799988,1594.25,819.75,6673.25,540.900024
2021-05-28,1302.599976,776.150024,3149.350098,2940.699951,739.849976,4199.5,5610.75,1171.319946,471.5,523.599976,3423.449951,934.349976,146.899994,4120.25,5194.549805,2638.449951,1465.449951,942.549988,1503.449951,668.950012,2991.550049,387.75,2321.699951,2541.350098,643.049988,212.899994,1019.349976,1405.050049,689.799988,1800.75,1478.099976,845.849976,6970.0,108.949997,17509.400391,112.349998,169.08754,2094.800049,976.849976,422.049988,669.75,3143.600098,654.950012,318.75,110.349998,1026.25,1577.0,811.700012,6598.5,538.700012
2021-05-31,1316.300049,769.549988,3168.75,2977.5,750.700012,4192.799805,5627.950195,1180.630005,472.0,534.900024,3447.850098,949.349976,147.699997,4194.0,5309.149902,2676.149902,1471.199951,945.200012,1515.849976,665.900024,3007.5,394.25,2340.050049,2552.850098,662.75,216.600006,1013.0,1393.75,710.900024,1807.699951,1467.699951,807.950012,7086.299805,110.5,17695.550781,113.650002,169.237549,2160.300049,975.650024,424.350006,668.299988,3159.149902,663.849976,318.75,112.565002,1021.650024,1596.25,815.099976,6708.0,539.049988
2021-06-01,1416.25,798.200012,3239.800049,2931.0,745.150024,4238.950195,5784.799805,1182.98999,470.850006,532.900024,3446.75,946.450012,147.600006,4220.100098,5316.5,2665.800049,1444.550049,950.700012,1511.699951,665.25,2976.75,394.700012,2358.300049,2580.75,650.099976,215.25,1010.049988,1387.199951,694.5,1797.0,1474.650024,806.299988,7091.149902,110.199997,17758.5,117.599998,168.300049,2168.899902,966.299988,432.549988,671.049988,3153.0,665.799988,318.100006,110.089996,1030.5,1591.400024,815.799988,6601.350098,542.799988
2021-06-02,1546.75,811.5,3273.600098,2903.699951,737.0,4295.049805,5808.649902,1182.359985,474.649994,529.5,3475.25,954.700012,149.100006,4214.25,5312.350098,2677.75,1442.25,943.75,1504.0,675.900024,2972.600098,398.799988,2358.800049,2562.149902,648.349976,209.0,1028.0,1378.650024,706.049988,1783.099976,1471.050049,806.200012,7184.700195,111.150002,17653.5,117.75,170.58754,2201.25,984.400024,437.25,677.450012,3129.449951,673.549988,323.0,112.404999,1016.950012,1585.699951,837.599976,6594.200195,543.0
2021-06-03,1583.099976,825.299988,3425.649902,2935.350098,750.650024,4273.350098,5901.5,1181.984985,473.899994,532.049988,3496.25,948.25,149.050003,4232.200195,5282.549805,2767.75,1458.75,939.450012,1520.550049,678.450012,3008.350098,399.200012,2363.25,2584.0,650.25,209.050003,1005.75,1389.650024,714.099976,1814.199951,1510.849976,802.049988,7209.5,111.800003,17799.400391,122.5,169.725037,2209.649902,986.849976,439.649994,675.5,3141.25,680.0,325.649994,112.199997,1014.349976,1691.199951,840.25,6641.700195,539.049988
2021-06-04,1700.949951,833.849976,3380.149902,2924.899902,742.049988,4250.049805,5993.450195,1215.564941,478.25,532.700012,3489.300049,946.400024,153.100006,4261.600098,5255.0,2744.600098,1503.25,936.549988,1500.949951,680.900024,3048.399902,395.049988,2342.050049,2619.050049,642.700012,208.75,1009.299988,1385.650024,721.200012,1811.199951,1537.550049,804.599976,7214.700195,111.75,17426.800781,125.449997,169.612549,2190.5,989.150024,433.600006,673.950012,3143.75,686.950012,334.950012,112.07,1019.200012,1679.5,836.25,6664.299805,541.200012
2021-06-07,1624.300049,878.599976,3315.300049,2933.100098,751.099976,4249.75,5729.75,1182.85498,481.399994,536.450012,3542.600098,939.799988,156.25,4229.950195,5219.200195,2754.449951,1501.0,949.599976,1499.849976,680.099976,3052.25,395.0,2339.300049,2585.75,648.200012,211.449997,1025.199951,1389.650024,715.75,1814.900024,1557.800049,803.849976,7275.649902,116.400002,17532.550781,125.150002,177.187546,2227.399902,988.5,432.25,675.349976,3183.199951,699.950012,345.5,112.870003,1034.400024,1685.099976,850.5,6849.649902,548.25
2021-06-08,1636.449951,874.200012,3289.449951,2926.25,746.349976,4269.899902,5755.399902,1173.310059,487.450012,546.799988,3601.75,953.75,156.0,4241.200195,5274.75,2763.800049,1503.150024,967.200012,1483.050049,689.700012,3055.949951,387.75,2359.0,2554.5,642.400024,213.649994,1020.150024,1412.949951,707.5,1793.550049,1549.150024,807.849976,7336.75,116.199997,17482.599609,124.800003,175.537537,2214.600098,979.849976,427.200012,678.75,3200.149902,710.450012,352.75,111.110001,1057.75,1712.5,853.549988,6794.399902,550.599976
2021-06-09,1594.650024,852.599976,3305.899902,2943.550049,736.75,4224.5,5674.5,1155.88501,485.049988,540.0,3574.699951,958.650024,156.399994,4267.450195,5222.799805,2729.050049,1492.050049,971.299988,1480.300049,684.900024,3023.5,383.149994,2356.0,2544.75,636.099976,212.5,1003.549988,1415.300049,697.849976,1782.900024,1519.300049,804.450012,7239.0,118.099998,17557.150391,124.050003,181.575043,2175.0,998.599976,421.450012,672.849976,3200.25,702.849976,343.350006,110.099998,1052.25,1730.75,845.549988,6724.75,544.200012
2021-06-10,1612.0,846.75,3325.699951,2950.600098,744.25,4179.899902,6086.399902,1199.310059,483.549988,545.150024,3576.300049,974.200012,156.5,4372.549805,5292.049805,2705.050049,1492.5,968.549988,1481.050049,689.25,3009.0,385.399994,2378.800049,2561.899902,640.400024,209.300003,1024.349976,1424.300049,705.799988,1799.550049,1519.699951,806.950012,7199.899902,118.5,17556.099609,123.949997,181.237549,2183.0,997.549988,432.25,676.049988,3216.800049,707.700012,344.75,111.445,1064.900024,1738.650024,838.700012,6709.649902,554.25
2021-06-11,1601.599976,839.75,3336.550049,2956.25,738.450012,4172.5,6120.0,1190.75,483.600006,540.849976,3557.899902,967.849976,162.649994,4334.5,5453.0,2746.399902,1490.599976,983.349976,1486.349976,682.599976,3004.350098,393.149994,2366.5,2559.800049,635.700012,207.899994,1015.099976,1446.900024,731.200012,1794.349976,1503.449951,809.0,7223.799805,118.800003,17536.400391,123.550003,184.725052,2213.149902,988.099976,429.600006,681.299988,3273.800049,715.400024,350.75,115.834999,1073.0,1728.449951,835.150024,6662.850098,554.299988
2021-06-14,1501.449951,768.450012,3350.199951,2949.899902,736.25,4146.5,6194.149902,1192.61499,483.700012,539.349976,3591.25,976.150024,159.350006,4388.049805,5461.350098,2744.949951,1493.0,984.200012,1479.449951,681.700012,2985.649902,394.799988,2364.600098,2539.199951,635.150024,207.300003,1024.300049,1461.800049,729.150024,1768.050049,1515.75,807.450012,7177.850098,118.199997,17577.5,124.800003,186.52504,2244.899902,986.150024,430.350006,677.099976,3276.350098,714.75,355.950012,116.480003,1069.25,1734.800049,834.599976,6678.5,561.599976
2021-06-15,1538.849976,761.849976,3298.300049,3042.199951,750.900024,4138.100098,6161.149902,1179.869995,481.899994,542.5,3631.850098,969.700012,157.149994,4313.049805,5410.850098,2763.5,1495.25,985.450012,1490.25,692.549988,3007.050049,390.850006,2391.949951,2545.100098,645.299988,207.050003,1034.449951,1473.900024,725.099976,1770.900024,1510.800049,808.599976,7166.25,117.800003,17684.800781,125.349998,185.700043,2250.0,995.849976,429.5,673.200012,3262.75,719.5,352.700012,117.43,1066.849976,1723.400024,841.799988,6668.299805,557.900024
2021-06-16,1448.300049,706.700012,3294.199951,3018.699951,749.799988,4110.450195,6081.600098,1185.61499,481.25,536.75,3639.449951,956.75,155.550003,4300.700195,5406.100098,2741.050049,1469.199951,979.400024,1484.599976,692.150024,2975.399902,380.25,2407.899902,2521.449951,640.099976,207.850006,1013.700012,1480.599976,705.400024,1760.599976,1490.900024,806.150024,7114.25,119.800003,17965.199219,126.699997,181.612549,2211.600098,991.799988,425.950012,668.549988,3274.350098,735.900024,349.350006,114.214996,1069.150024,1714.949951,838.200012,6587.399902,555.25
2021-06-17,1367.699951,646.900024,3240.600098,3060.300049,738.599976,4053.899902,6050.25,1181.85498,476.899994,528.650024,3658.149902,950.950012,152.149994,4302.350098,5286.5,2673.75,1458.199951,986.400024,1466.099976,700.299988,2914.100098,369.25,2417.699951,2487.300049,633.0,205.649994,984.049988,1495.300049,696.349976,1766.050049,1487.550049,805.700012,6969.350098,117.400002,18059.050781,125.099998,179.887543,2215.649902,983.299988,420.25,665.049988,3317.75,745.0,345.649994,110.375,1080.25,1711.400024,835.049988,6704.850098,558.700012
2021-06-18,1487.5,694.349976,3221.5,3047.199951,736.299988,4167.100098,6087.049805,1199.935059,472.350006,538.75,3619.199951,960.900024,146.399994,4197.299805,5283.899902,2707.550049,1480.75,975.25,1479.800049,709.200012,2891.350098,371.350006,2482.899902,2488.100098,630.400024,204.550003,995.400024,1503.300049,670.599976,1760.449951,1476.0,781.549988,6959.350098,113.550003,17670.650391,120.25,174.750046,2225.649902,982.549988,412.899994,668.5,3297.300049,739.799988,337.399994,109.230003,1070.699951,1711.300049,808.0,6693.899902,549.799988
2021-06-21,1540.0,731.049988,3238.0,3068.550049,739.549988,4182.649902,6116.0,1215.640015,475.049988,539.599976,3648.850098,960.150024,147.5,4229.100098,5282.0,2698.449951,1496.650024,982.0,1488.699951,718.75,2894.850098,367.600006,2514.350098,2516.399902,631.25,204.449997,1007.549988,1500.300049,672.950012,1772.050049,1467.050049,776.849976,6899.899902,118.0,17649.150391,120.949997,176.137543,2237.25,981.549988,419.75,671.349976,3273.100098,742.549988,334.299988,110.614998,1062.900024,1742.849976,772.200012,6775.5,542.150024
2021-06-22,1541.599976,742.900024,3258.199951,3010.800049,739.349976,4221.600098,6016.799805,1213.165039,473.649994,536.400024,3650.899902,955.849976,148.699997,4288.75,5308.350098,2718.199951,1496.300049,980.099976,1483.800049,716.75,2907.050049,367.549988,2490.25,2522.899902,630.849976,205.100006,1000.099976,1511.849976,675.25,1757.099976,1499.199951,775.200012,7265.399902,118.300003,17436.550781,122.050003,175.537537,2225.75,1007.0,418.649994,666.799988,3301.199951,756.700012,337.899994,111.230003,1057.199951,1757.0,802.5,6858.950195,556.549988
2021-06-23,1504.75,718.700012,3244.800049,2987.350098,732.349976,4198.600098,6015.600098,1228.224976,469.600006,534.049988,3659.300049,957.75,148.449997,4224.600098,5299.350098,2728.600098,1498.75,972.900024,1485.5,717.75,2928.350098,368.100006,2480.5,2497.199951,624.700012,203.949997,999.549988,1503.150024,665.5,1736.699951,1479.25,781.950012,7432.700195,117.25,17414.800781,123.349998,174.187546,2205.350098,1000.549988,418.850006,665.25,3261.399902,757.849976,335.25,110.010002,1056.449951,1782.550049,804.0,6903.350098,540.150024
2021-06-24,1508.5,709.900024,3203.25,3043.25,739.150024,4226.899902,6043.600098,1233.324951,466.100006,528.75,3689.100098,950.900024,146.399994,4250.350098,5277.649902,2706.75,1498.900024,989.700012,1506.25,719.599976,2906.949951,369.049988,2490.149902,2487.399902,634.049988,203.25,1000.650024,1559.199951,679.0,1737.900024,1504.050049,791.799988,7527.450195,118.0,17619.75,122.0,173.362549,2153.5,1002.150024,417.200012,664.799988,3373.600098,757.450012,334.649994,111.315002,1080.0,1780.849976,813.450012,6961.950195,549.049988
